1.691728921008797926e+01,1.664710806120014297e+01
1.994313564378505532e+01,2.020902532016658171e+01
1.247065248090720857e+01,1.633766222193983353e+01
2.054919983716525067e+01,1.208458452961166252e+01
1.337952852538967363e+01,2.348394227431188952e+01
1.466956310481078951e+01,1.196732592158797459e+01
2.277181930450300840e+01,1.824637383871301211e+01
1.564640444992312851e+01,1.921684152123518530e+01
8.387284995813192978e+00,1.619417494999377993e+01
1.846811331597848138e+01,1.285118038196288204e+01
1.920278670759475759e+01,2.344647730666055807e+01
1.813622704270933639e+01,1.658142257881807780e+01
2.602355398857964985e+01,1.490015165308325962e+01
1.304916287111847240e+01,1.937525137452577795e+01
1.347603525598440477e+01,9.312557604655349763e+00
1.815159768530245188e+01,1.707275040774555208e+01
1.967960436966901483e+01,2.455672596561389653e+01
1.309021758198933227e+01,1.556947045429613929e+01
2.120936957876850570e+01,1.358985393453734325e+01
1.437597310468672163e+01,2.045915110185963570e+01
2.285979270018417964e+01,1.882653393591255053e+01
1.778662986906893551e+01,1.074441134138287701e+01
1.564312234730259554e+01,1.831462018847390283e+01
1.154093518235659666e+01,1.372616509201463941e+01
8.751675925912021370e+00,2.291095178048004755e+01
2.070717220666953651e+01,1.757810126344826784e+01
1.675812301289915851e+01,2.289175906579475495e+01
1.847004329451080906e+01,1.389010287217927342e+01
1.423394382773112987e+01,1.479774664715012733e+01
2.298591089893616513e+01,2.076868949337450942e+01
1.909961289116710859e+01,7.069563595292410518e+00
1.528883324361191853e+01,1.858250197620061428e+01
2.151102819447377001e+01,1.429922012771597828e+01
1.008301554190935256e+01,1.755278619242522353e+01
1.719595849204416638e+01,2.118298090771585507e+01
1.478407021078071182e+01,1.314273279884469758e+01
1.549042596744349076e+01,3.277046528406298620e+01
2.078054123422066368e+01,1.698633169045779212e+01
1.513821545920316325e+01,2.181098111666136319e+01
1.588140352165926394e+01,1.342548128840901533e+01
