9.425515618189161060e+00,8.776319578681768263e+00
9.544420975579388511e+00,8.537046312452932995e+00
9.629087309640752324e+00,8.300367944996246194e+00
9.775650649001722314e+00,8.493496297507627801e+00
9.800266902250745815e+00,8.765869370528863058e+00
9.974231809954416050e+00,8.480400040107564763e+00
9.703215391993369465e+00,8.756875064607624992e+00
9.529731355920000979e+00,8.395988710061194737e+00
9.504412726927489174e+00,8.407460309950160138e+00
9.431246083519265966e+00,8.642576085546846087e+00
9.785710437626420344e+00,8.642766829602191336e+00
9.938730576590083743e+00,8.417535602547664197e+00
9.729499534720446263e+00,8.256491939331338514e+00
9.727963700003796177e+00,8.441681875998227724e+00
1.011766608413862123e+01,7.855735725539001457e+00
9.426156310771892421e+00,8.283551028667362814e+00
9.814595247071975948e+00,8.205449131513168126e+00
9.647164582600009197e+00,8.324831225398924062e+00
9.756215231976225866e+00,8.168277599357120167e+00
9.792141895761536929e+00,7.711854763122026668e+00
9.755692618764818747e+00,8.536427242390212555e+00
9.965390299068412006e+00,8.351576042836258651e+00
9.518039379727827765e+00,8.442172700869518209e+00
9.711184107364580598e+00,8.269716496532549144e+00
8.843323905773472049e+00,8.702555866982358168e+00
9.579972157894690810e+00,8.457710625904660162e+00
9.550444560269360394e+00,8.756476651903334130e+00
9.753085888348444144e+00,8.029204831315258417e+00
9.731083572825985684e+00,8.576649594663075860e+00
9.704659110570171165e+00,8.564878109640696735e+00
9.729584249654937622e+00,8.036357328183484583e+00
9.626076806150079435e+00,8.789462433444699130e+00
1.002797532406923153e+01,8.432730222774603490e+00
9.864248378388282390e+00,8.479233812821513894e+00
9.641512672337096745e+00,8.417486970545919434e+00
9.565026164770999983e+00,8.234084142244988413e+00
9.882637568299438513e+00,8.495199048857905666e+00
9.747723222499805829e+00,8.384321632733851004e+00
9.098745576849561090e+00,8.893498445117613116e+00
9.589782052765551512e+00,8.004664830271545739e+00
9.888271055885605065e+00,8.350709114094900798e+00
9.643974793408002455e+00,8.198224617045891449e+00
9.563614077763373800e+00,8.261276402442831568e+00
1.009627290747581441e+01,7.841835183328774050e+00
1.000577781053854132e+01,7.731241794608982865e+00
9.851608383662608048e+00,8.341660801034416650e+00
9.773477111058086919e+00,8.514890285233605027e+00
9.478155840830217116e+00,8.468705978669714085e+00
9.839912462868717569e+00,8.552958094755028995e+00
9.985620902452829739e+00,7.443031168674966835e+00
9.511369906448438272e+00,8.250525002267744767e+00
1.016083747965748607e+01,8.266928408291242647e+00
9.833706045747286240e+00,8.287790773826742452e+00
9.539616407592427905e+00,8.177744736908042711e+00
9.367767289345524162e+00,8.285363047162570993e+00
9.424751268322909326e+00,8.297416757313813562e+00
9.323761075236147278e+00,8.596349802965196574e+00
1.040668882049921962e+01,8.288256739590007527e+00
9.784018556430771341e+00,8.302445024048990874e+00
9.790536934250116730e+00,8.394580932361138892e+00
9.665616514266609727e+00,8.304135871721191720e+00
9.256169790693416388e+00,8.459572832249465435e+00
9.661709464872513919e+00,8.492538408542971595e+00
9.383521489618251721e+00,8.715268822044601293e+00
9.789864421812939810e+00,8.236619869397179272e+00
9.864285713199651084e+00,8.364637620341035529e+00
9.945183687158310804e+00,8.248653330867199429e+00
9.674082630639976088e+00,8.733421382723760118e+00
9.864739214327634897e+00,8.120402422116471897e+00
9.745258472173834008e+00,8.134700119057281853e+00
9.542085640468823016e+00,8.236815323333647854e+00
1.008275428957272624e+01,8.473651525620610414e+00
1.004557064664271948e+01,8.703938754137531930e+00
9.771621655783851779e+00,8.191703530169114345e+00
9.806732532614837794e+00,8.197848941806981315e+00
1.006166517285700301e+01,8.535327951737167851e+00
9.952030547975510899e+00,8.498269986107985119e+00
1.007760115524541078e+01,7.916358364261696146e+00
9.715025198100502024e+00,8.023402344850723011e+00
9.670573460500468954e+00,8.538510976711783940e+00
9.776565884003973750e+00,8.432455950606698281e+00
9.450722790308013543e+00,8.414055075045396848e+00
1.006346886643599703e+01,7.785190619418816738e+00
9.583875566527416012e+00,8.195869735665798572e+00
9.515623144806909295e+00,8.668115320711992311e+00
9.617017477706676587e+00,8.593225989203130410e+00
9.902579926908021690e+00,8.232896478166315646e+00
9.796731384277300947e+00,8.330110418654982141e+00
9.848556076633780521e+00,8.802619486871371635e+00
9.305172240747278778e+00,8.448247839336300302e+00
9.632775263768307283e+00,8.512824756618464050e+00
9.482067679237703217e+00,8.816459945215505911e+00
9.625566671574974364e+00,8.532603395583638672e+00
9.514067087609490159e+00,8.736483276819781096e+00
9.894212345555443378e+00,8.064095342961088875e+00
9.794623784461430560e+00,7.990411074799661506e+00
9.714411311294545825e+00,8.618024952322643983e+00
9.632947858808439179e+00,8.729303552712645242e+00
9.344203786274572821e+00,8.728554331008817613e+00
